IdReteVis;NomeReteVis;idStazione;Nome;IstatProvincia;Provincia;IstatComune;Comune;Attributo;Localita;Fiume;Bacino;IdTipologia;Descrizione;IdSensore;Storico;UnitaMisura;Frequenza;Quota;UTM Nord;UTM Est;CGB_Nord;CGB_Est;lat decimale;Lon decimale;DataMinimaRT;DataMassimaRT;visibilitaweb;invioPC;UTM Nord Staz;UTM Est Staz;Quota Staz
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;106;Trezzo d`Adda Benzene;6059;1;µg/m³;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;02/04/2001;27/03/2013;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;112;Trezzo d`Adda Sigma Prevalente;6562;1;°;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;28/10/2013;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;113;Trezzo d`Adda Toluene;6563;1;µg/m³;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;18/04/2001;27/03/2013;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;2;Trezzo d`Adda Precipitazione;5918;0;mm;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;21/02/2001;07/05/2019;S;1;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;103;Trezzo d`Adda Ozono;5724;0;ppb;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;21/02/2001;07/05/2019;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;117;Trezzo d`Adda PM10 (SM2005);6907;0;µg/m³;240;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;02/04/2001;07/12/2018;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;5;Trezzo d`Adda Pressione Atmosferica;6598;0;hPa;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;07/05/2019;N;1;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;101;Trezzo d`Adda Biossido di Azoto;5516;0;ppb;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;21/02/2001;27/02/2019;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;100;Trezzo d`Adda Indice Qualità Aria;10628;0;non definita;1440;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;03/01/2018;06/12/2018;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;104;Trezzo d`Adda PM10;10502;0;µg/m³;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;27/01/2010;28/08/2017;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;3;Trezzo d`Adda Temperatura;5919;0;°C;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;07/05/2019;N;1;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;104;Trezzo d`Adda PM10;5780;1;µg/m³;240;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;28/10/2013;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;104;Trezzo d`Adda PM10;10499;1;µg/m³;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;27/01/2010;28/10/2013;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;109;Trezzo d`Adda Ossidi di Azoto;6360;0;ppb;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;21/02/2001;27/02/2019;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;108;Trezzo d`Adda Monossido di Azoto;6361;0;ppb;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;21/02/2001;27/02/2019;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;11;Trezzo d`Adda Umidità Relativa;6184;0;%;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;07/05/2019;S;1;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;10;Trezzo d`Adda Direzione Vento Vettoriale;6060;0;°;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;07/05/2019;S;1;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;10;Trezzo d`Adda Direzione Vento Prevalente;6061;0;°;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;07/05/2019;N;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;9;Trezzo d`Adda Velocità Vento Prevalente;6137;0;m/s;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;22/02/2001;07/05/2019;S;0;5051253;539618;199
6;Rete Aria;513;Trezzo d`Adda;15;MI;15221;Trezzo sull'Adda;-9999;via Nenni;-9999;-9999;105;Trezzo d`Adda Monossido di Carbonio;5837;0;ppm;60;199;5051253;539618;5051274;1539646;45,61370028;9,50813400;21/02/2001;07/05/2019;N;0;5051253;539618;199
6;Rete Aria;514;Rho - via Statuto;15;MI;15182;Rho;v.Statuto;via Buon Gesù;-9999;-9999;101;Rho - via Statuto Biossido di Azoto;5517;0;ppb;60;152;5041100;503483;5041120;1503510;45,52342919;9,04460250;02/10/1991;07/05/2019;N;0;5041100;503483;152
6;Rete Aria;514;Rho - via Statuto;15;MI;15182;Rho;v.Statuto;via Buon Gesù;-9999;-9999;105;Rho - via Statuto Monossido di Carbonio;5832;0;ppm;60;152;5041100;503483;5041120;1503510;45,52342919;9,04460250;01/10/1991;07/05/2019;N;0;5041100;503483;152
6;Rete Aria;514;Rho - via Statuto;15;MI;15182;Rho;v.Statuto;via Buon Gesù;-9999;-9999;109;Rho - via Statuto Ossidi di Azoto;6346;0;ppb;60;152;5041100;503483;5041120;1503510;45,52342919;9,04460250;02/10/1991;07/05/2019;N;0;5041100;503483;152
6;Rete Aria;514;Rho - via Statuto;15;MI;15182;Rho;v.Statuto;via Buon Gesù;-9999;-9999;108;Rho - via Statuto Monossido di Azoto;6347;0;ppb;60;152;5041100;503483;5041120;1503510;45,52342919;9,04460250;02/10/1991;07/05/2019;N;0;5041100;503483;152
6;Rete Aria;514;Rho - via Statuto;15;MI;15182;Rho;v.Statuto;via Buon Gesù;-9999;-9999;102;Rho - via Statuto Biossido di Zolfo;5638;1;µg/m³;60;152;5041100;503483;5041120;1503510;45,52342919;9,04460250;18/10/1982;04/05/1999;N;0;5041100;503483;152
6;Rete Aria;514;Rho - via Statuto;15;MI;15182;Rho;v.Statuto;via Buon Gesù;-9999;-9999;110;Rho - via Statuto Particolato Totale Sospeso;6646;1;µg/m³;60;152;5041100;503483;5041120;1503510;45,52342919;9,04460250;11/10/1991;24/01/2012;N;0;5041100;503483;152
6;Rete Aria;515;Pero;15;MI;15170;Pero;-9999;SS Sempione;-9999;-9999;110;Pero Particolato Totale Sospeso;6645;1;µg/m³;60;141;5039595;507028;5039615;1507055;45,50985564;9,08997419;08/05/1991;13/10/2005;N;0;5039595;507028;141
6;Rete Aria;515;Pero;15;MI;15170;Pero;-9999;SS Sempione;-9999;-9999;115;Pero Idrocarburi non Metanici;6673;1;ppb;60;141;5039595;507028;5039615;1507055;45,50985564;9,08997419;14/07/2003;14/07/2003;N;0;5039595;507028;141
6;Rete Aria;515;Pero;15;MI;15170;Pero;-9999;SS Sempione;-9999;-9999;101;Pero Biossido di Azoto;5518;0;ppb;60;141;5039595;507028;5039615;1507055;45,50985564;9,08997419;29/09/1986;03/08/2018;N;0;5039595;507028;141
6;Rete Aria;515;Pero;15;MI;15170;Pero;-9999;SS Sempione;-9999;-9999;105;Pero Monossido di Carbonio;5831;0;ppm;60;141;5039595;507028;5039615;1507055;45,50985564;9,08997419;08/05/1991;03/08/2018;N;0;5039595;507028;141
6;Rete Aria;515;Pero;15;MI;15170;Pero;-9999;SS Sempione;-9999;-9999;109;Pero Ossidi di Azoto;6342;0;ppb;60;141;5039595;507028;5039615;1507055;45,50985564;9,08997419;10/12/1986;03/08/2018;N;0;5039595;507028;141
6;Rete Aria;515;Pero;15;MI;15170;Pero;-9999;SS Sempione;-9999;-9999;108;Pero Monossido di Azoto;6343;0;ppb;60;141;5039595;507028;5039615;1507055;45,50985564;9,08997419;10/12/1986;03/08/2018;N;0;5039595;507028;141
6;Rete Aria;515;Pero;15;MI;15170;Pero;-9999;SS Sempione;-9999;-9999;102;Pero Biossido di Zolfo;5636;1;µg/m³;60;141;5039595;507028;5039615;1507055;45,50985564;9,08997419;26/05/1982;07/08/2000;N;0;5039595;507028;141
6;Rete Aria;516;Robecchetto;15;MI;15183;Robecchetto con Induno;-9999;via Pertini;-9999;-9999;102;Robecchetto Biossido di Zolfo;5640;1;µg/m³;60;135;5040503;481768;5040523;1481795;45,51782742;8,76656744;08/03/1982;20/04/2018;N;0;5040503;481768;135
6;Rete Aria;516;Robecchetto;15;MI;15183;Robecchetto con Induno;-9999;via Pertini;-9999;-9999;104;Robecchetto PM10;10353;1;µg/m³;1440;135;5040503;481768;5040523;1481795;45,51782742;8,76656744;20/04/2007;15/10/2013;N;0;5040503;481768;135
6;Rete Aria;516;Robecchetto;15;MI;15183;Robecchetto con Induno;-9999;via Pertini;-9999;-9999;109;Robecchetto Ossidi di Azoto;6350;0;ppb;60;135;5040503;481768;5040523;1481795;45,51782742;8,76656744;07/12/1992;15/04/2019;N;0;5040503;481768;135
6;Rete Aria;516;Robecchetto;15;MI;15183;Robecchetto con Induno;-9999;via Pertini;-9999;-9999;108;Robecchetto Monossido di Azoto;6351;0;ppb;60;135;5040503;481768;5040523;1481795;45,51782742;8,76656744;07/12/1992;15/04/2019;N;0;5040503;481768;135
6;Rete Aria;516;Robecchetto;15;MI;15183;Robecchetto con Induno;-9999;via Pertini;-9999;-9999;101;Robecchetto Biossido di Azoto;5519;0;ppb;60;135;5040503;481768;5040523;1481795;45,51782742;8,76656744;07/12/1992;15/04/2019;N;0;5040503;481768;135
6;Rete Aria;516;Robecchetto;15;MI;15183;Robecchetto con Induno;-9999;via Pertini;-9999;-9999;117;Robecchetto PM10 (SM2005);10354;0;µg/m³;60;135;5040503;481768;5040523;1481795;45,51782742;8,76656744;29/01/2008;23/04/2019;N;0;5040503;481768;135
6;Rete Aria;516;Robecchetto;15;MI;15183;Robecchetto con Induno;-9999;via Pertini;-9999;-9999;105;Robecchetto Monossido di Carbonio;10355;0;ppm;60;135;5040503;481768;5040523;1481795;45,51782742;8,76656744;27/02/2007;19/04/2019;N;0;5040503;481768;135
6;Rete Aria;517;Turbigo;15;MI;15226;Turbigo;vicolo dello sport;vicolo dello Sport;-9999;-9999;104;Turbigo PM10;10351;1;µg/m³;1440;141;5041480;479423;5041500;1479450;45,52655611;8,73650211;02/03/2007;23/10/2013;N;0;5041480;479423;141
6;Rete Aria;517;Turbigo;15;MI;15226;Turbigo;vicolo dello sport;vicolo dello Sport;-9999;-9999;117;Turbigo PM10 (SM2005);10352;0;µg/m³;60;141;5041480;479423;5041500;1479450;45,52655611;8,73650211;01/01/2008;07/05/2019;N;0;5041480;479423;141
6;Rete Aria;517;Turbigo;15;MI;15226;Turbigo;vicolo dello sport;vicolo dello Sport;-9999;-9999;101;Turbigo Biossido di Azoto;5520;0;ppb;60;141;5041480;479423;5041500;1479450;45,52655611;8,73650211;11/01/1990;07/05/2019;N;0;5041480;479423;141
6;Rete Aria;517;Turbigo;15;MI;15226;Turbigo;vicolo dello sport;vicolo dello Sport;-9999;-9999;102;Turbigo Biossido di Zolfo;5646;0;µg/m³;60;141;5041480;479423;5041500;1479450;45,52655611;8,73650211;08/03/1982;07/05/2019;N;0;5041480;479423;141
6;Rete Aria;517;Turbigo;15;MI;15226;Turbigo;vicolo dello sport;vicolo dello Sport;-9999;-9999;109;Turbigo Ossidi di Azoto;6364;0;ppb;60;141;5041480;479423;5041500;1479450;45,52655611;8,73650211;11/01/1990;07/05/2019;N;0;5041480;479423;141
6;Rete Aria;517;Turbigo;15;MI;15226;Turbigo;vicolo dello sport;vicolo dello Sport;-9999;-9999;108;Turbigo Monossido di Azoto;6365;0;ppb;60;141;5041480;479423;5041500;1479450;45,52655611;8,73650211;01/01/1990;07/05/2019;N;0;5041480;479423;141
6;Rete Aria;517;Turbigo;15;MI;15226;Turbigo;vicolo dello sport;vicolo dello Sport;-9999;-9999;110;Turbigo Particolato Totale Sospeso;6648;1;µg/m³;60;141;5041480;479423;5041500;1479450;45,52655611;8,73650211;01/01/1990;27/02/2007;N;0;5041480;479423;141
6;Rete Aria;518;Galliate;3;NO;3068;Galliate;-9999;strada vicinale del Piaggio;-9999;-9999;109;Galliate Ossidi di Azoto;6306;1;ppb;60;153;5034980;479423;5035000;1479450;45,48956400;8,73779200;07/12/1992;01/01/2017;N;0;5034980;479423;153
6;Rete Aria;518;Galliate;3;NO;3068;Galliate;-9999;strada vicinale del Piaggio;-9999;-9999;108;Galliate Monossido di Azoto;6307;1;ppb;60;153;5034980;479423;5035000;1479450;45,48956400;8,73779200;07/12/1992;01/01/2017;N;0;5034980;479423;153
6;Rete Aria;518;Galliate;3;NO;3068;Galliate;-9999;strada vicinale del Piaggio;-9999;-9999;101;Galliate Biossido di Azoto;5521;1;ppb;60;153;5034980;479423;5035000;1479450;45,48956400;8,73779200;07/12/1992;01/01/2017;N;0;5034980;479423;153
6;Rete Aria;518;Galliate;3;NO;3068;Galliate;-9999;strada vicinale del Piaggio;-9999;-9999;102;Galliate Biossido di Zolfo;5622;1;µg/m³;60;153;5034980;479423;5035000;1479450;45,48956400;8,73779200;08/03/1982;01/01/2017;N;0;5034980;479423;153
6;Rete Aria;519;Tribiano $;15;MI;15222;Tribiano;-9999;Tribiano;-9999;-9999;102;Tribiano $ Biossido di Zolfo;5644;1;µg/m³;60;94;5028070;529032;5028090;1529060;45,40554908;9,37099244;08/03/1982;29/03/2006;N;0;5028070;529033;94
6;Rete Aria;519;Tribiano $;15;MI;15222;Tribiano;-9999;Tribiano;-9999;-9999;101;Tribiano $ Biossido di Azoto;5522;1;ppb;60;94;5028070;529032;5028090;1529060;45,40554908;9,37099244;17/09/1993;13/04/2006;N;0;5028070;529033;94
6;Rete Aria;519;Tribiano $;15;MI;15222;Tribiano;-9999;Tribiano;-9999;-9999;109;Tribiano $ Ossidi di Azoto;6362;1;ppb;60;94;5028070;529032;5028090;1529060;45,40554908;9,37099244;17/09/1993;13/04/2006;N;0;5028070;529033;94
6;Rete Aria;519;Tribiano $;15;MI;15222;Tribiano;-9999;Tribiano;-9999;-9999;108;Tribiano $ Monossido di Azoto;6363;1;ppb;60;94;5028070;529032;5028090;1529060;45,40554908;9,37099244;17/09/1993;13/04/2006;N;0;5028070;529033;94
6;Rete Aria;521;Montanaso $;98;LO;98040;Montanaso Lombardo;-9999;Montanaso;-9999;-9999;101;Montanaso $ Biossido di Azoto;5524;1;ppb;60;84;5020391;535458;5020411;1535486;45,33613419;9,45255314;17/09/1993;31/12/1999;N;0;5020391;535459;84
6;Rete Aria;522;Melegnano;15;MI;15140;Melegnano;-9999;Melegnano;-9999;-9999;101;Melegnano Biossido di Azoto;5525;1;ppb;60;83;5022361;525788;5022381;1525816;45,35428939;9,32924153;15/10/1992;25/03/2013;N;0;5022361;525789;83
6;Rete Aria;522;Melegnano;15;MI;15140;Melegnano;-9999;Melegnano;-9999;-9999;102;Melegnano Biossido di Zolfo;5633;1;µg/m³;60;83;5022361;525788;5022381;1525816;45,35428939;9,32924153;08/03/1982;11/04/2008;N;0;5022361;525789;83
6;Rete Aria;522;Melegnano;15;MI;15140;Melegnano;-9999;Melegnano;-9999;-9999;105;Melegnano Monossido di Carbonio;5829;1;ppm;60;83;5022361;525788;5022381;1525816;45,35428939;9,32924153;23/03/1994;25/03/2013;N;0;5022361;525789;83
6;Rete Aria;522;Melegnano;15;MI;15140;Melegnano;-9999;Melegnano;-9999;-9999;109;Melegnano Ossidi di Azoto;6332;1;ppb;60;83;5022361;525788;5022381;1525816;45,35428939;9,32924153;10/02/1993;25/03/2013;N;0;5022361;525789;83
6;Rete Aria;522;Melegnano;15;MI;15140;Melegnano;-9999;Melegnano;-9999;-9999;108;Melegnano Monossido di Azoto;6333;1;ppb;60;83;5022361;525788;5022381;1525816;45,35428939;9,32924153;10/02/1993;25/03/2013;N;0;5022361;525789;83
6;Rete Aria;522;Melegnano;15;MI;15140;Melegnano;-9999;Melegnano;-9999;-9999;110;Melegnano Particolato Totale Sospeso;6643;1;µg/m³;60;83;5022361;525788;5022381;1525816;45,35428939;9,32924153;12/03/1993;23/07/2005;N;0;5022361;525789;83
6;Rete Aria;523;Castiraga $;98;LO;98015;Castiraga Vidardo;-9999;Castiraga;-9999;-9999;101;Castiraga $ Biossido di Azoto;5526;1;ppb;60;74;5012170;531404;5012190;1531432;45,26232944;9,40029136;22/09/1993;31/12/1999;N;0;5012170;531404;74
6;Rete Aria;524;Tavazzano;98;LO;98056;Tavazzano con Villavesco;-9999;Tavazzano;-9999;-9999;101;Tavazzano Biossido di Azoto;5527;1;ppb;60;85;5019734;532491;5019754;1532519;45,33036444;9,41464375;25/01/1994;31/12/1999;N;0;5019734;532492;85
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;102;Corsico Biossido di Zolfo;5620;1;µg/m³;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;06/06/1983;04/11/2006;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;103;Corsico Ozono;5711;1;ppb;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;18/01/1990;02/01/2018;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;218;Corsico Velocità media Corsia 2;20338;0;Km/h;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;216;Corsico Lunghezza Veicoli 2;20339;0;dm;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;215;Corsico Distanza tra Veicoli Corsia 2;20340;0;m;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;217;Corsico Occupazione Corsia Corsia 2;20341;0;%;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;141;Corsico Veicoli Classe 1 Corsia 3;20342;0;numero;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;142;Corsico Veicoli Classe 2 Corsia 3;20343;0;numero;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;143;Corsico Veicoli Classe 3 Corsia 3;20344;0;numero;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;218;Corsico Velocità media Corsia 3;20345;0;Km/h;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;216;Corsico Lunghezza Veicoli 3;20346;0;dm;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;215;Corsico Distanza tra Veicoli Corsia 3;20347;0;m;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;217;Corsico Occupazione Corsia Corsia 3;20348;0;%;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;141;Corsico Veicoli Classe 1 Corsia 4;20349;0;numero;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;142;Corsico Veicoli Classe 2 Corsia 4;20350;0;numero;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;143;Corsico Veicoli Classe 3 Corsia 4;20351;0;numero;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;218;Corsico Velocità media Corsia 4;20352;0;Km/h;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;216;Corsico Lunghezza Veicoli 4;20353;0;dm;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;215;Corsico Distanza tra Veicoli Corsia 4;20354;0;m;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;217;Corsico Occupazione Corsia Corsia 4;20355;0;%;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;112;Corsico Sigma Prevalente;6552;1;°;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;26/10/1999;30/10/2013;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;105;Corsico Monossido di Carbonio;5820;0;ppm;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;17/12/1990;03/12/2018;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;2;Corsico Precipitazione;5902;0;mm;10;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;29/03/2002;07/05/2019;S;1;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;3;Corsico Temperatura;5903;0;°C;10;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;12/02/1997;07/05/2019;S;1;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;109;Corsico Ossidi di Azoto;6302;0;ppb;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;30/10/1989;01/10/2018;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;108;Corsico Monossido di Azoto;6303;0;ppb;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;30/10/1989;01/10/2018;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;11;Corsico Umidità Relativa;6176;0;%;10;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;01/01/1999;07/05/2019;S;1;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;10;Corsico Direzione Vento Vettoriale;6038;0;°;10;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;02/11/1999;07/05/2019;N;1;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;10;Corsico Direzione Vento Prevalente;6039;0;°;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;18/02/1997;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;9;Corsico Velocità Vento Prevalente;6124;0;m/s;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;18/02/1997;07/05/2019;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;101;Corsico Biossido di Azoto;5528;0;ppb;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;30/10/1989;27/08/2018;N;0;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;9;Corsico Velocità Vento Vettoriale;19058;0;m/s;10;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;31/10/2013;07/05/2019;N;1;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;9;Corsico Velocità Vento Scalare;19059;0;m/s;10;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;31/10/2013;07/05/2019;S;1;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;10;Corsico Direzione Vento Scalare;19060;0;°;10;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;31/10/2013;07/05/2019;S;1;5031403;507619;119
6;Rete Aria;525;Corsico;15;MI;15093;Corsico;-9999;viale Italia 32;-9999;-9999;141;Corsico Veicoli Classe 1 Corsia 1;20328;0;numero;60;119;5031403;507619;5031423;1507646;45,43611269;9,09741197;27/09/2016;07/05/2019;N;0;5031403;507619;119
